	GS000a	GS000b	GS000c	GS000d	GS001a	GS001b	GS001c	GS002	GS003	GS004	GS005	GS006	GS007	GS008	GS009	GS010	GS011	GS012	GS013	GS014	GS015	GS016	GS017	GS018	GS019	GS020	GS021	GS022	GS023	GS025	GS026	GS027	GS028	GS029	GS030	GS031	GS032	GS033	GS034	GS035	GS036	GS037	GS038	GS039	GS040	GS041	GS042	GS043	GS044	GS045	GS046	GS047	GS048a	GS049	GS050	GS051	GS048b	GS108a	GS108b	GS109	GS110a	GS110b	GS111	GS112a	GS112b	GS113	GS114	GS115	GS116	GS117a	GS117b	GS119	GS120	GS121	GS122a	GS122b	GS123	GS148	GS149
ARD	11	7	12	6	3	1	2	5	2	2	3	5	0	2	6	2	1	5	4	5	6	2	4	4	0	3	3	0	2	1	1	6	1	0	6	6	2	34	13	1	1	4	0	0	0	0	0	0	0	0	0	4	2	1	0	2	3	1	0	0	0	1	2	2	0	1	3	0	0	3	1	1	0	0	2	1	4	4	6
HypD	41	1	1	0	0	0	0	0	0	0	0	0	0	3	2	4	0	5	1	0	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0	1	5	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
z-alpha	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EssA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DUF2963	0	0	1	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Cir_Bir_Yir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DUF2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alg14	49	27	43	51	3	6	16	12	5	4	6	10	3	3	11	2	12	25	3	19	20	9	29	10	13	16	20	14	17	5	18	30	34	25	67	101	16	11	20	26	16	11	0	0	0	0	0	0	0	0	0	4	8	10	0	17	3	5	2	7	9	2	9	11	2	10	42	7	7	39	2	7	2	18	14	1	19	7	8
DEAD_2	82	14	44	12	1	1	0	2	2	5	1	6	5	2	7	5	5	12	11	8	10	3	15	6	5	28	6	1	12	10	7	6	6	9	2	15	25	91	2	6	6	6	0	0	0	0	0	0	0	0	0	2	2	3	0	8	3	1	2	4	3	1	6	3	1	7	13	1	1	19	1	1	0	5	3	2	2	3	3
CopB	61	9	2	0	0	1	0	0	0	0	0	1	0	9	0	0	1	0	0	0	0	1	0	0	0	0	4	0	1	3	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DUF2310	48	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PhoD	222	101	115	59	23	27	30	13	10	18	8	12	8	28	18	18	18	19	51	22	32	35	84	33	32	82	35	25	23	26	20	49	45	37	130	73	13	365	14	30	17	17	0	0	0	0	0	0	0	0	0	12	25	12	0	16	14	7	17	8	8	9	6	20	6	32	51	11	8	63	8	6	5	15	19	10	25	29	19
Ribosomal_L9_N	127	117	162	131	6	15	36	40	24	19	19	19	22	30	41	39	54	58	41	37	64	56	103	57	65	112	62	54	52	23	59	105	84	55	187	185	44	239	53	56	37	35	0	0	1	0	1	0	0	0	1	32	29	48	1	39	6	13	8	14	29	5	19	23	7	54	114	20	24	125	10	27	13	43	35	3	47	39	36
MutS_IV	108	23	43	42	17	5	10	15	20	13	9	9	3	42	8	10	13	16	22	30	24	22	67	24	33	21	24	26	24	9	31	59	31	18	63	71	25	214	28	36	26	14	1	0	1	0	0	0	0	0	0	13	12	15	0	21	10	5	19	20	19	4	8	10	7	21	43	7	7	50	6	16	3	30	22	4	10	16	15
BPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KorB_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MreC	206	187	173	138	13	17	52	48	32	14	18	32	9	39	35	40	67	78	46	47	64	54	121	69	92	156	51	64	82	17	61	129	86	67	271	274	47	206	76	79	42	35	0	0	0	0	0	0	1	0	2	32	32	50	0	60	19	19	10	33	47	7	28	50	4	52	124	36	22	124	9	27	27	64	50	6	58	60	64
DUF2971	22	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ApoO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Ebp2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MAD	0	0	1	1	2	2	0	0	0	1	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	2	0	1	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
Endosulfine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gln-synt_C	831	634	646	628	40	60	185	198	124	109	51	128	107	175	131	166	180	178	163	272	219	160	372	252	246	449	256	204	211	50	148	394	317	316	801	1111	137	784	230	243	145	116	0	1	1	1	0	2	1	5	3	142	122	115	0	184	24	65	39	88	134	24	96	141	18	176	406	108	101	538	33	102	74	169	168	20	184	161	186
DinI	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorophyllase	16	9	30	5	3	2	2	4	3	2	5	6	1	9	3	6	9	2	7	4	11	5	10	10	9	4	14	2	3	6	5	10	6	9	21	13	2	8	5	6	3	0	0	0	0	0	0	0	0	0	0	2	6	4	0	7	1	0	4	3	2	3	2	2	4	1	9	0	3	11	1	0	0	3	3	1	3	6	2
Aa_trans	82	14	23	16	34	25	0	1	0	4	0	0	0	1	2	1	0	1	12	3	2	1	3	1	4	14	7	1	1	49	0	5	0	0	1	3	11	25	3	2	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	14	1	5	0	2	17	4	0	19	0	0	1	0	1	8	1	0	1	1	19	0	1	0
SNF5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S_layer_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DUF2996	14	5	0	9	1	4	2	0	0	0	0	0	0	0	0	0	1	0	0	2	7	4	15	13	18	1	1	1	6	10	8	4	1	0	9	0	0	9	11	3	0	0	0	0	0	0	0	0	0	0	0	4	4	10	0	0	7	0	3	5	3	3	5	8	1	5	18	1	2	1	5	5	3	9	3	3	3	3	6
DNA_processg_A	165	25	25	18	16	12	4	13	2	19	12	6	5	33	10	9	45	74	37	7	13	14	34	12	12	121	13	9	11	14	16	24	14	12	2	34	72	273	35	19	4	8	0	0	0	0	0	0	0	0	0	4	13	10	0	11	19	13	16	4	9	1	12	1	7	6	23	2	6	16	9	6	2	8	7	8	10	11	9
C_tripleX	0	35	43	54	185	16	0	2	0	0	2	1	0	0	3	0	2	0	17	0	0	11	1	4	0	0	0	0	0	20	0	0	0	0	5	1	42	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	9	0	0	12	0	3	0	0	3	1	0	3	1	0	0	0	0	1	0	2	0	0	9	0	16	0
Leo1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0
DUF1282	38	10	4	5	2	0	8	1	0	0	1	0	0	3	2	0	0	0	0	0	5	4	9	8	6	0	7	5	10	0	3	2	2	8	7	7	6	90	1	2	0	1	0	0	0	0	0	0	0	0	0	1	2	4	0	3	0	1	0	0	2	1	2	1	0	3	15	4	0	6	0	1	0	3	0	0	0	1	2
5_nucleotid_C	143	32	36	42	8	6	11	6	10	11	12	8	3	32	10	6	28	29	25	5	11	18	32	18	15	46	11	16	15	8	3	31	24	20	51	60	15	237	13	17	9	8	0	0	0	0	0	0	0	0	0	9	17	4	0	12	5	3	8	7	13	9	2	7	4	6	15	4	2	25	2	1	1	10	8	2	13	9	7
Seadorna_Vp10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rib_5-P_isom_A	110	93	105	71	5	14	22	24	15	16	6	6	10	48	17	14	33	23	25	26	28	23	62	25	22	24	19	23	29	32	20	58	41	37	100	89	25	198	30	26	16	13	0	0	0	0	0	0	0	2	0	17	12	14	0	29	11	5	11	15	20	13	15	11	8	34	71	6	13	55	13	12	11	32	17	10	14	20	17
HIM	988	0	1	6	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNA_ligase_A_N	19	15	16	20	13	9	6	5	2	8	0	0	4	5	2	2	2	0	9	3	13	13	33	13	17	17	5	3	21	9	13	19	9	10	16	14	37	148	12	13	3	3	0	0	1	0	0	0	0	0	0	8	6	9	0	4	4	6	3	8	8	7	6	14	4	10	34	8	5	21	9	6	4	12	6	3	8	5	7
Herpes_TK	0	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	2	0	1	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
N1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scramblase	0	1	4	2	1	4	0	1	0	2	1	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	1	0	1	3	1	3	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	3	0	1	0
Sterile	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	0	1	1	0	1	0	1	0	0	0	5	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	1
DUF1917	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0
Toxin_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2505	0	2	3	2	0	1	0	0	0	0	0	0	1	0	2	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glycos_transf_1	2087	1118	1318	1293	150	164	423	379	248	164	149	265	133	322	347	264	553	546	452	500	589	495	1091	628	517	1474	525	550	540	186	453	903	741	575	1397	1868	742	3116	604	517	312	219	4	2	1	2	2	1	5	5	0	272	283	347	5	552	108	157	88	237	318	88	204	350	81	381	1265	228	204	1192	136	217	134	414	322	63	368	326	354
DUF3323	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zip	56	18	42	29	42	13	16	6	13	11	10	13	12	38	15	12	53	57	25	9	9	15	26	7	8	72	17	19	20	8	8	33	34	20	67	70	48	273	8	38	14	13	0	0	0	0	0	0	0	0	0	8	5	7	0	16	3	5	8	5	8	4	4	7	7	9	14	3	2	27	14	3	1	6	5	6	9	10	10
IF4E	4	4	2	10	0	7	1	10	7	0	5	2	2	5	5	4	18	11	5	7	7	5	14	4	4	7	5	3	3	4	5	4	1	8	6	16	9	1	4	5	2	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	1	0	0	2	3	3	2	3	1	1	14	1	0	9	0	2	2	1	3	1	5	3	2
TraP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABC_sub_bind	74	4	1	1	1	2	2	0	1	0	7	0	0	3	0	0	3	5	1	0	0	1	1	1	0	5	0	1	0	1	4	1	2	0	1	5	16	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
DUF2743	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allatostatin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PI3K_rbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Protoglobin	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyltransf_7	20	8	14	11	2	3	1	0	0	1	1	3	0	0	2	1	2	0	1	3	1	2	9	4	7	0	6	6	8	5	4	24	12	5	22	21	2	14	17	15	3	5	0	0	0	0	0	0	0	0	0	5	1	4	1	7	3	0	1	2	4	3	3	4	3	6	14	1	6	12	6	0	2	3	1	1	4	6	1
UPF0126	194	10	13	12	2	3	0	1	1	5	4	4	0	13	2	6	28	36	8	2	0	3	5	0	0	94	3	2	0	3	0	3	4	0	6	7	10	194	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	1	0	1	0	0	0	3	0	2	0	0	2	2	0	0	0	2	1	0	1	0
DUF2358	35	10	8	17	2	9	4	0	0	0	1	1	1	6	0	0	4	2	3	0	16	5	9	8	9	6	4	8	8	4	13	10	7	6	10	6	10	10	10	2	3	4	0	0	0	0	0	0	0	0	0	7	6	8	0	2	5	2	3	8	7	5	1	6	5	6	18	7	3	11	5	6	5	8	6	0	7	0	7
YolD	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA-synt_1c_C	75	34	83	37	12	6	19	21	9	4	12	6	12	28	19	12	20	14	13	19	14	29	36	12	14	33	14	18	17	12	12	27	28	17	52	86	25	112	20	21	16	8	0	0	0	0	0	0	0	2	0	13	5	7	0	10	4	4	7	3	7	5	7	5	4	8	30	5	5	37	7	3	0	12	10	2	22	12	12
DUF1936	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polysacc_deac_2	33	17	32	6	0	0	0	0	1	2	0	0	1	4	6	1	1	0	3	0	10	6	8	4	3	19	4	9	1	0	0	5	2	2	0	16	11	27	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	3	2	4	1	0	1	0	1	3	6	1	1	8	0	3	0	3	1	0	1	1	2
Rapamycin_bind	0	3	0	3	4	4	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dehydratase_MU	4	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
PsiA	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hira	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Rubis-subs-bind	0	1	12	2	4	5	0	1	0	2	0	0	0	1	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	4	0	0	3	1	1	0	0	0	2	0	0	0	0	1	0	0	0
DUF972	3	1	2	5	3	3	0	2	0	0	0	0	0	0	0	0	0	1	1	1	3	0	2	0	0	1	0	0	2	1	0	2	2	0	0	11	0	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0
Peptidase_C36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QRPTase_N	161	114	104	108	12	7	31	48	13	4	18	20	14	38	41	26	24	45	35	36	42	51	101	59	57	83	43	46	49	14	38	84	59	41	147	171	55	215	41	57	27	25	0	1	1	0	0	1	0	0	0	21	32	30	0	36	13	9	5	24	42	6	16	27	8	36	114	14	13	88	12	32	14	44	24	11	40	31	33
Bac_DnaA_C	162	173	199	180	18	16	58	39	33	27	52	37	14	48	51	29	60	93	94	63	77	81	134	86	98	141	81	44	57	18	50	132	110	90	245	292	65	244	69	68	34	47	2	1	1	0	0	0	1	0	0	25	42	41	0	52	8	18	17	28	42	12	33	41	9	55	148	36	33	167	11	37	24	56	46	4	47	57	64
NCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF121	28	51	72	58	6	4	12	8	5	5	2	8	5	25	23	24	15	19	13	16	38	16	68	34	24	52	21	28	30	6	40	32	24	28	44	90	14	24	25	19	12	14	0	0	0	0	0	0	0	0	0	14	7	23	0	20	4	7	12	15	19	3	5	15	6	22	47	18	9	43	5	10	8	26	11	3	24	21	20
DUF2927	40	1	5	4	0	0	1	2	1	0	1	0	0	6	0	1	0	0	3	3	1	2	7	2	2	2	4	0	1	0	0	7	0	3	17	11	3	28	1	16	1	2	0	0	0	0	0	0	0	0	0	1	3	0	0	2	1	5	2	0	0	1	4	4	0	1	1	0	2	7	0	0	0	3	1	0	2	1	2
UDPGP	2	4	8	6	5	7	2	0	0	2	0	0	3	0	2	0	4	2	7	2	0	0	0	0	0	3	0	0	0	5	1	3	0	0	0	2	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	3	0	1	3	1	4	0	0	1	1	0	0	0	1	1	1	1	0
PLD_envelope	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptidase_S26	218	74	105	95	15	12	24	21	8	7	7	12	5	38	16	23	42	37	21	25	43	25	94	55	53	84	34	38	47	25	45	65	43	42	74	125	38	217	44	29	24	11	0	0	0	0	0	0	0	0	0	12	13	29	0	32	21	15	16	15	33	16	18	32	11	25	92	19	17	54	15	14	11	34	23	6	19	22	24
DUF1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAD_beta	48	20	24	17	0	3	1	16	11	4	10	10	7	21	11	11	3	0	13	4	6	3	23	4	6	0	8	4	0	6	2	10	5	0	14	30	24	30	6	9	8	1	0	0	0	0	0	0	0	0	0	1	6	3	0	3	2	4	0	3	2	1	1	1	1	6	13	2	2	14	0	3	0	4	2	1	2	8	12
DUF37	164	145	189	176	22	20	45	51	17	21	15	28	11	46	34	32	52	50	41	47	75	57	142	68	75	118	43	66	64	16	50	85	108	61	228	264	43	266	60	55	36	30	0	1	0	0	0	0	1	0	0	25	36	39	0	56	9	8	12	27	39	6	22	36	11	48	143	29	20	119	14	23	13	56	54	11	42	43	46
Med13_C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
