	GS000a	GS000b	GS000c	GS000d	GS001a	GS001b	GS001c	GS002	GS003	GS004	GS005	GS006	GS007	GS008	GS009	GS010	GS011	GS012	GS013	GS014	GS015	GS016	GS017	GS018	GS019	GS020	GS021	GS022	GS023	GS025	GS026	GS027	GS028	GS029	GS030	GS031	GS032	GS033	GS034	GS035	GS036	GS037	GS038	GS039	GS040	GS041	GS042	GS043	GS044	GS045	GS046	GS047	GS048a	GS049	GS050	GS051	GS048b	GS108a	GS108b	GS109	GS110a	GS110b	GS111	GS112a	GS112b	GS113	GS114	GS115	GS116	GS117a	GS117b	GS119	GS120	GS121	GS122a	GS122b	GS123	GS148	GS149
EpoR_lig-bind	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PK_C	137	88	139	92	15	15	33	17	13	12	14	11	17	35	21	17	37	46	29	46	44	34	82	64	74	98	49	54	57	18	31	80	69	55	120	143	35	289	47	60	36	23	0	0	0	0	0	1	0	0	0	27	24	28	0	52	12	24	13	18	34	13	27	18	11	36	101	21	15	87	19	26	10	35	23	9	32	21	37
DUF2147	41	14	23	19	6	3	7	4	7	3	2	1	3	11	5	4	4	1	7	7	8	7	9	9	1	8	6	2	5	4	1	10	11	7	30	21	5	31	6	12	4	6	0	1	0	0	0	0	0	0	0	4	1	0	1	4	2	4	10	2	2	2	6	4	3	6	8	2	3	20	2	2	0	3	3	0	6	10	5
Es2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2159	22	16	22	17	0	1	7	4	4	3	8	1	7	4	4	5	1	10	9	8	10	5	13	10	9	1	12	4	8	3	4	19	16	20	38	28	5	27	12	10	2	4	1	0	0	0	0	0	0	0	0	3	4	4	0	11	3	4	2	2	7	1	4	5	1	10	11	2	6	21	0	2	2	9	6	0	8	7	9
DUF2525	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UPF0220	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF788	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DUF2248	7	2	4	2	2	3	1	0	1	2	0	1	2	1	2	0	0	1	5	7	2	2	7	2	3	1	0	0	0	0	4	0	0	1	0	0	7	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	2	0	0	0	0	0	7	0	0	2	0	1	0	3	1	3	6	0	0
Phage_Coat_Gp8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spt4	1	4	6	2	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	3	4	8	6	1	3	3	1	0	3	1	2	3	2	2	0	7	13	0	1	5	2	2	0	0	0	0	0	0	0	0	0	1	2	1	0	6	2	0	0	2	1	2	0	1	2	1	3	1	0	11	1	0	0	0	0	1	4	0	0
DUF3073	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	9	14	1	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Adeno_GP19K	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF331	32	0	1	0	0	0	3	1	0	0	2	0	0	0	2	0	1	1	0	0	2	1	2	1	1	0	0	1	2	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0
Spore_permease	100	12	20	15	1	0	5	5	3	1	1	4	2	8	4	4	9	10	10	11	10	4	12	8	7	16	10	6	8	3	5	8	13	6	44	30	11	1	12	9	8	6	0	0	0	0	0	0	0	0	2	3	3	1	0	10	0	0	0	1	3	0	7	3	0	5	8	2	5	21	0	3	0	3	1	2	8	5	11
Transposase_Tc5	0	0	0	1	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PepSY_TM	107	21	8	1	1	4	0	0	2	1	3	2	0	5	1	1	2	5	3	4	0	0	2	1	2	4	3	2	1	0	2	1	2	0	0	3	2	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	3	0	0	0	0	0	0	0	0	4	1	0	0	5	0	0	0	0	1	0	2	0	2
DX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Rep_trans	17	1	0	0	0	0	0	3	0	1	0	0	0	0	2	0	2	1	1	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
DUF1371	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Oleosin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2798	65	46	30	41	27	5	10	13	9	8	9	24	8	9	9	8	14	18	10	16	14	14	15	14	8	16	15	18	13	1	19	29	34	21	58	47	14	47	12	15	6	8	0	0	0	0	0	0	0	0	0	10	11	5	0	20	0	1	0	9	8	2	9	12	2	8	22	3	3	27	1	11	4	12	5	0	11	7	16
A_thal_3526	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
GCV_H	290	234	244	243	14	22	69	109	43	40	35	55	34	78	45	75	99	103	75	112	107	112	192	135	107	172	99	115	102	13	86	152	147	114	346	288	73	384	116	118	69	50	1	0	0	0	0	2	0	1	2	52	60	67	0	109	13	25	16	44	42	14	35	58	16	76	239	49	47	221	13	39	22	95	63	12	86	65	68
SEF14_adhesin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptidase_S31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAS_6	92	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DUF418	33	7	25	8	5	0	2	6	1	0	1	0	7	14	1	3	13	4	7	6	5	8	17	5	3	13	8	10	6	3	2	11	13	9	14	20	4	65	6	2	10	6	0	1	0	0	0	0	0	0	2	6	7	4	0	11	3	3	1	3	2	1	2	3	1	7	20	5	3	19	4	2	1	2	3	2	7	7	8
Phage_portal_2	12	9	5	11	1	1	0	40	4	6	21	0	10	9	4	0	2	0	19	0	2	4	11	6	4	7	4	3	6	5	3	7	0	5	4	5	2	488	6	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	1	0	1	3	1	1	10	1	3	0	2	5	4	0	0	3	1	0	1	1	2
BHD_1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2347	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmemb_14	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	3	1	0	0	2	0	0	0	2	0	6	1	1	2	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	2	0	1	1	0	1	0	1	0	2	0
DNA_gyraseB	322	314	372	298	33	36	119	105	51	56	64	63	56	121	93	110	143	153	102	160	114	126	231	135	132	292	105	116	135	24	88	228	214	148	474	476	115	635	126	159	95	68	2	0	2	0	1	2	0	2	2	67	69	89	2	107	10	39	25	55	76	23	63	69	23	109	244	50	60	281	33	41	44	99	91	15	114	104	96
CCAP	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FdhE	115	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NNMT_PNMT_TEMT	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
DUF3297	33	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
Dioxygenase_N	98	4	3	3	0	3	1	4	0	1	0	0	0	8	0	1	7	1	0	0	0	1	2	4	3	3	3	4	1	0	2	3	2	0	10	3	2	10	1	4	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	2	0	1	0	0	2	1	0	0	2	1	0	0	0	1	0	2	2	0	0	1	1
Phage_tail_U	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHZ	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEA_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAD_binding_3	2676	1014	1062	1016	125	153	271	348	170	137	127	185	125	465	224	234	375	317	324	401	415	379	742	484	416	662	383	385	389	157	301	728	574	438	1196	1436	317	2113	478	469	199	226	2	6	2	3	1	3	2	7	0	209	228	261	0	371	114	122	95	141	210	57	154	242	66	299	798	157	146	780	83	185	123	334	263	43	318	275	325
DUF2686	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Terminase_2	16	17	24	25	2	8	12	61	13	14	18	8	25	26	13	4	4	6	45	14	7	16	35	13	15	6	16	10	11	30	10	32	36	13	17	20	8	66	6	8	8	0	0	0	0	0	0	0	0	0	0	8	8	3	0	7	3	2	2	2	4	3	1	4	1	4	14	4	2	7	3	6	1	7	3	2	2	0	0
zf-FPG_IleRS	181	118	148	129	13	11	31	49	29	23	15	20	16	53	36	24	49	38	38	27	55	55	116	55	48	95	65	45	57	27	62	79	82	34	162	135	46	365	65	48	33	31	0	0	2	0	1	1	0	0	0	29	33	41	0	53	12	19	19	17	26	10	19	33	11	43	97	23	16	85	17	35	18	40	41	5	33	38	41
SH3_1	0	5	2	8	8	24	0	0	2	1	0	2	2	0	2	0	0	0	5	3	1	1	2	0	0	0	0	1	3	23	2	5	3	1	4	3	2	16	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	4	0	1	6	0	0	9	1	1	0	1	1	3	1	1	0	1	7	1	2	0
Cas_Cmr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Acyl_transf_1	383	165	225	213	25	28	63	38	28	31	15	26	22	60	32	51	68	69	53	90	99	84	149	114	93	87	71	84	97	41	76	138	138	90	269	318	79	331	109	96	51	38	1	0	0	0	0	1	0	0	1	38	55	66	0	69	21	26	20	34	57	12	45	51	11	62	201	31	34	197	27	44	30	94	44	14	68	46	57
DUF2678	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Surfac_D-trimer	0	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lsr2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Filo_VP35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3120	14	9	0	24	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	32	11	15	1	3	2	18	17	8	6	2	0	4	0	0	22	13	0	0	2	0	0	0	0	0	0	0	0	0	5	3	17	0	0	7	2	1	5	6	4	5	9	6	6	22	5	5	9	4	4	8	12	12	4	7	4	5
eIF-3_zeta	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1
Herpes_UL92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyco_hydro_25	2	0	0	0	0	0	0	2	2	0	4	0	0	2	0	0	26	42	2	0	0	0	1	2	0	65	1	2	1	2	0	2	1	0	0	6	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	1	0	0	1	0
phage_tail_N	1	4	9	2	2	2	7	3	0	0	0	0	1	1	0	0	3	1	1	1	3	4	2	3	2	6	3	5	0	4	1	1	3	0	10	9	4	5	0	3	6	4	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	1	0	2	0	2	0	0	1	1	2	1	4	0	0	0	0	2	1	3	0	1
COesterase	382	258	324	211	48	48	59	86	30	38	23	21	42	92	38	47	57	38	73	66	71	65	175	64	87	135	59	67	63	77	39	122	104	66	246	224	31	161	28	77	29	34	0	0	0	1	0	0	3	0	0	55	46	41	0	36	23	16	23	21	39	20	17	30	18	68	118	17	19	130	28	35	21	51	32	25	71	59	49
AIRS	579	500	575	539	59	56	154	143	77	56	61	97	79	118	123	129	180	159	134	198	224	209	405	264	256	226	212	223	239	124	227	345	288	206	666	765	171	1077	229	240	120	126	1	1	2	4	3	0	4	0	0	115	106	168	0	183	43	79	49	91	101	36	85	127	42	178	466	99	86	443	54	108	57	183	133	33	144	147	176
RelB	16	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	1	7	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Secretin	481	117	188	101	14	17	17	34	8	17	12	23	9	34	20	15	41	32	36	40	43	36	81	53	39	49	45	28	34	18	42	59	47	23	86	140	114	350	20	25	22	11	0	0	0	0	0	0	0	0	0	20	48	29	0	19	13	13	4	20	29	14	14	25	5	31	91	18	11	55	11	11	10	32	19	7	26	25	34
DUF939	112	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	11	5	0	0	2	0	0	0	1	14	1	0	1	0	1	2	0	0	0	0	0	45	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2	0
Amelogenin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phage_BR0599	1	1	0	0	0	0	0	0	0	0	1	0	0	6	2	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1597	0	0	0	3	0	0	0	0	1	0	0	0	2	0	0	1	0	0	3	1	0	0	0	0	0	5	1	0	1	0	1	0	0	0	0	1	2	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
Ribosomal_L21p	151	171	168	178	21	23	51	50	30	21	18	30	15	39	14	21	57	73	48	58	64	58	125	77	68	83	65	67	67	21	66	123	92	77	236	246	48	262	67	76	37	30	0	0	1	1	0	1	1	1	0	33	31	49	0	45	7	24	10	21	29	9	27	47	10	47	128	23	25	138	9	40	29	69	47	5	44	51	67
Mmp37	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
DUF3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF596	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Attacin_N	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX1	860	507	509	451	47	49	168	123	52	51	52	106	70	178	96	83	176	170	112	212	176	195	336	225	179	374	222	154	194	51	132	327	284	223	589	669	134	835	209	187	126	109	0	3	3	0	0	2	0	2	0	111	113	129	0	174	33	61	36	85	109	20	75	146	40	163	442	80	69	425	34	98	63	143	111	29	133	153	159
PPE	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PI-PLC-X	27	4	2	2	4	4	1	1	0	0	1	0	1	2	13	4	6	10	4	7	2	0	7	2	5	4	2	0	2	6	2	4	1	1	0	20	2	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	2	1	0	1	2	5	9	3	3	8	2	0	0	1	2	3	1	1	7
Catalase-rel	134	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vps26	0	0	2	0	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	2	0	0	0
NapD	43	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DUF932	234	8	9	4	4	1	6	34	9	7	23	11	21	13	7	11	9	20	27	2	4	6	15	4	7	110	14	16	4	9	0	17	18	3	17	11	9	25	2	8	3	0	0	0	0	0	0	0	0	2	0	6	7	3	0	11	2	0	1	1	0	1	1	0	1	2	14	2	6	28	10	1	2	1	3	1	4	3	2
Somatostatin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptidase_S49_N	28	8	17	13	3	4	9	5	1	0	3	3	4	11	3	5	3	2	11	5	3	4	16	11	5	2	15	10	4	1	7	3	8	1	18	20	7	74	1	1	4	0	0	0	0	0	0	0	0	0	0	4	4	4	0	5	2	2	0	3	4	0	3	2	0	3	10	1	1	11	1	0	2	1	5	1	5	6	3
EIIA-man	42	11	7	11	0	3	0	9	1	2	3	1	3	10	2	3	9	6	6	3	4	5	2	3	2	13	7	2	5	3	1	11	7	2	22	16	10	64	7	9	1	5	0	0	0	2	0	0	0	0	0	5	6	2	0	6	1	0	0	1	0	1	1	2	0	3	12	0	1	5	1	1	0	2	5	0	2	1	0
